study_id,title,quality_flags,missing_field_count,resource_count,resource_quality_flags
oa_W2784045549,The Family Planning Programme in Rwanda : Substantive Representation of Women or Smart Economics?,,0,1,
oa_W4404728711,"Gendered Violence in Intimate Relationships in the Context of Law, Culture and Religion in Nigeria",,0,1,
oa_W2753265413,"Introduction to the Special Issue: Women, Leadership, and Peace in Africa",,0,0,
oa_W2908019569,"Transitional Justice, Gender-Based Violence, and Women’s Rights",,0,0,
oa_W2775866631,Control over the utilization of the loan and the pattern of the gendered division of labor in the loan-funded activity: A case of Duterimbere MFI in Rwanda,,0,1,
oa_W4210756019,Up before Dawn: Experimental Evidence from a Cross-Border Trader Training at the DRC-Rwanda Border,,0,0,
oa_W2274475926,Creating safe spaces: lessons from South Africa and Burundi,,0,1,
oa_W144312841,Bridging the Knowledge Divide. Educational Technology for Development,missing_url,1,0,
oa_W1764915025,"Doing Gender, Doing Leadership. A Phenomenological Study of Women in Leadership Positions in Kigali, Rwanda",,0,1,
oa_W4224300733,Police-Community Partnerships and Community Relation Promotion in Rwanda National Police (RNP): The Case of Nyaruguru District,,0,1,
oa_W2784349049,"Human Trafficking Incidence in Rwanda: Its Challenges, Prevention and Control",,0,1,
oa_W4296710515,Heroines who are rebuilding their country: State–society circumstances and coping strategies of female leaders in post-genocide Rwanda,,0,0,
oa_W4409258126,The Unintended Impacts of an Intimate Partner Violence Prevention Program: Experimental Evidence from Rwanda,,0,1,
oa_W2480089612,Negotiating narratives of human rights abuses,,0,0,
oa_W7135329166,Local Non Governmental Organisations And Women Empowerment In Fighting Gender Based Violence : A Case Study Of Kinyinya Gender Based Violence Project In Rwanda Women Network,missing_url,1,0,
oa_W3013405076,The Transformative Potential of High-Level Gender Equality,,0,1,
oa_W3201767235,"Women, peace and security in Rwanda : promises and pitfalls",,0,1,
oa_W2556896790,Non-governmental organization(NGOS) in promoting gender equality and women empowerment in Rwanda Nyarugenge District,missing_url,1,0,
oa_W3213460562,The problem of gender-based violence in the Inter-American Court of Human Rights Case-Law,,0,0,
oa_W4250799306,Children born of war,,0,0,
oa_W2808581775,A REPORT ABOUT INTIMATE PARTNER VIOLENCE IN SOUTHERN AND WESTERN RWANDA,,0,1,
oa_W2969992377,CHALLENGES OF GENDER MAINSTREAMING IN COLLABORATIVE TRANSNATIONAL RESEARCH,,0,1,
oa_W3040703196,Migrant teenagers in conflict with the law: towards a conceptual transition,,0,1,
oa_W4405433619,"Women's intention to work in men-dominated professions: The case of motorcycle taxi drivers in Kigali, Rwanda",,0,1,
oa_W4226046801,"Genocide Women Survivors Empowerment in the Rwanda Post 1994 Genocide Against Tutsi: Case Study of AVEGA-AGAHOZO Women Survivors of Nyange Sector, Ngororero District (2015-2019)",,0,1,
oa_W4387450217,Predictors of intimate partner violence among women of reproductive age group from Rwanda,,0,1,
oa_W4386800882,HISTORICAL DEVELOPMENT OF GOVERNANCE IN RWANDA AND HOW THE DEVELOPMENT SHAPED THE LANDSCAPE OF ITS INSTITUTIONS,,0,1,
oa_W2980012010,"Patriarchal family relationship under threat during forced migration. The case of Burundians in Mahama refugee camp, Rwanda",,0,1,
oa_W2336000508,"HIV Infection and AIDS in Sub-Saharan Africa: Current Status, Challenges and Opportunities",,0,1,
oa_W1598450875,Show me a woman! : narratives of gender and violence in human rights law and processes of transitional justice,,0,1,
oa_W2758276309,Influence of Culture on Women’s Public Speaking Skills in Rwanda: Case Study of Rwanda Women Parliamentarians,,0,1,
oa_W2893299246,GÊNERO COMO PERFORMANCE: A PARTICIPAÇÃO FEMININA NA POLÍTICA DE RUANDA,,0,1,
oa_W4246404750,Introduction,,0,0,
oa_W2106327735,Gender Balance and the Meanings of Women in Governance in Post-Genocide Rwanda,,0,1,
oa_W4243968040,"War, Women, and Power",,0,1,
oa_W2154800611,"Women Have Found Respect: Gender Quotas, Symbolic Representation, and Female Empowerment in Rwanda",,0,0,
oa_W2565212996,"Women, Quotas and Politics",,0,0,
oa_W2070192314,The Will to Political Power: Rwandan Women in Leadership,,0,0,
oa_W2289928800,When “Bright Futures” Fade: Paradoxes of Women’s Empowerment in Rwanda,,0,0,
oa_W2094031995,Women's participation in the Rwandan genocide: mothers or monsters?,,0,0,
oa_W2792247178,"War, Women, and Power: From Violence to Mobilization in Rwanda and Bosnia-Herzegovina",,0,0,
oa_W4392747209,How do household living conditions and gender-related decision-making influence child stunting in Rwanda? A population-based study,,0,1,
oa_W1580653733,‘Let there be a Balance’: Women in African Parliaments,,0,0,
oa_W2899547868,Leadership Emergence in Post-Genocide Rwanda: The role of Women in Peacebuilding,,0,1,
oa_W1899240799,Fifty/Fifty by 20201,,0,0,
oa_W1980582457,Peacebuilding Through a Gender Lens and the Challenges of Implementation in Rwanda and Côte d'Ivoire,,0,0,
oa_W2154540405,Legislative Power and Women's Representation,,0,0,
oa_W2117131052,"Peace Accords and the Adoption of Electoral Quotas for Women in the Developing World, 1990–2006",,0,0,
oa_W1978413420,Liberia's Election of Ellen Johnson-Sirleaf and Women's Executive Leadership in Africa,,0,0,
oa_W2508873188,Sub-Saharan Africa: A Survey of Gender Budgeting Efforts,,0,1,
oa_W2034990412,"Female gratification, sexual power and safer sex: female sexuality as an empowering resource among women in Rwanda",,0,0,
oa_W3042466052,Gender inequality as the determinant of human trafficking in Rwanda,,0,1,
oa_W2893407252,When Ethnicity Beats Gender: Quotas and Political Representation in Rwanda and Burundi,,0,1,
oa_W2796670867,Financial Literacy and Intra-household Decision Making: Evidence from Rwanda,,0,1,
oa_W845719938,Hidden inequalities : Rwandan female politicians' experiences of balancing family and political responsibilities,missing_url,1,0,
oa_W2083625466,More women in the Tanzanian legislature: Do numbers matter?,,0,0,
oa_W2990949115,Women's empowerment and child nutrition: The role of intrinsic agency,,0,1,
oa_W2127839222,Women's Autonomy and Timing of Most Recent Sexual Intercourse in Sub-Saharan Africa: A Multi-Country Analysis,,0,0,
oa_W1515474309,"Women and war in Rwanda: gender, media and the representation of genocide",,0,0,
oa_W2098203712,Seizing the Big Missed Opportunity: Linking HIV and Maternity Care Services in Sub-Saharan Africa,,0,1,
oa_W1957522677,Conceptions of Female Political Representation: Perspectives of Rwandan Female Representatives,missing_url,1,0,
oa_W2803365561,"Women, Land and Empowerment in Rwanda",,0,0,
oa_W2982938103,"Shifting and transforming gender-inequitable beliefs, behaviours and norms in intimate partnerships: the <i>Indashyikirwa</i> couples programme in Rwanda",,0,1,
oa_W2754965633,"Western Europe, North America, Australia and New Zealand: gender quotas in the context of citizenship models",missing_url,1,0,
oa_W2765738472,Enhancing Women’s Political Fortunes in Ghana: Is a 50/50 Campaign Realistic?,,0,1,
oa_W2604187943,"Women and Leadership in Rwanda, Emerging Transformation: The Spiritual, Social, and Political Dimensions of Transmuting Suffering",,0,0,
oa_W1882127229,Qualifying women's leadership in Africa,missing_url,1,0,
oa_W2012598352,Gender sensitivity of Sub-Saharan Africa National Adaptation Programmes of Action: findings from a desk review of 31 countries,,0,0,
oa_W2008979961,Symposium: Gender Quotas,,0,0,
oa_W621423630,Rwanda: History and Hope,missing_url,1,0,
oa_W2243457181,Too Much That Can't Be Said,,0,0,
oa_W2921457553,Women Political Leaders in Rwanda and South Africa: Narratives of Triumph and Loss,,0,1,
oa_W4256307638,Women and War in Rwanda,,0,0,
oa_W1578072371,Challenging Political Boundaries in Post-Conflict States,,0,1,
oa_W4253871194,Gender-transformative Bandebereho Couples' Intervention to Promote Male Engagement in Reproductive and Maternal Health and Violence Prevention in Rwanda: Findings from a Randomized Controlled Trial,,0,1,
oa_W4221071407,Engendering Democracy in Africa,,0,1,
oa_W2802388794,Seroprevalence of Zika virus and Rubella virus IgG among blood donors in Rwanda and in Sweden,,0,0,
oa_W1987972210,Marital Conflicts in Rwanda: Points of View of Rwandan Psycho-socio-medical Professionals,,0,1,
oa_W2277892582,In Our Father's Name in Our Motherland: The Politics of Women's Political Participation in Ghana,,0,1,
oa_W2288529838,Contextual Influences of Modern Contraceptive Use among Rural Women in Rwanda and Nepal,,0,1,
oa_W3135653571,Quotas and Interest Representation: South Africa and Sweden in Comparative Perspective,,0,0,
oa_W1886728612,Quota systems and women political leadership development in Africa,missing_url,1,0,
oa_W3008711675,Bridging the Gender Gap and Promoting Representation of Women in the National Parliament: A Comparative Analysis Study of South Africa and Lesotho,,0,0,
oa_W2093797691,Peace as a Human Right: The Invasion of Women into the World of High International Politics,,0,0,
oa_W2406932507,Rwanda: Balancing Gender Quotas and an Independent Judiciary,,0,1,
oa_W1758241323,Women break into African politics. Quota systems allow more women to gain elected office.,missing_url,1,0,
oa_W1541560184,Bridging the gap between de jure and de facto parliamentary representation of women in Africa,missing_url,1,0,
oa_W3176026016,"Synthesizing postpartum care pathways, facilitators, and barriers for women after cesarean section: a qualitative analysis from rural Rwanda",,0,1,
oa_W4210971136,"Black, Female, and Divorced: A Discourse Analysis of Wangarĩ Maathai’s Leadership with Reflections from Naleli Morojele‘s Study of Rwandan and South African Female Political Leaders",,0,1,
oa_W4399020026,Exploring Suitable Electoral Systems for Promotion of Women’s Representation in Tanzania and Rwanda,,0,1,
oa_W4393266749,Gender Perspectives on Academic Leadership in African Universities,,0,1,
oa_W1998712274,Introduction: Addressing the vulnerability of young women and girls to stop the HIV epidemic in southern Africa,,0,0,
oa_W2612835447,Female political representation in the aftermath of ethnic violence: A comparative analysis of Burundi and Rwanda,,0,0,
oa_W1521228768,"Civil Conflict, Sex Ratio and Intimate Partner Violence in Rwanda",missing_url,1,0,
oa_W2547437839,Elite patriarchal bargaining in post-genocide Rwanda and post-apartheid South Africa: women political elites and post-transition African parliaments,missing_url,1,0,
oa_W2957837516,Is Prolonged Labor Managed Adequately in Rural Rwandan Hospitals?,,0,1,
oa_W40002456,Bridging the gap between de jure and de facto parliamentary representation of women in Africa : lessons from Rwanda and South Africa,,0,1,
oa_W3120084158,“He lets me go although he does not go with me.”: Rwandan women’s perceptions of men’s roles in maternal health,,0,1,
oa_W3078522786,An Exploration of the Metaphors and Images Used to Describe Leadership in Two Different Cultural Contexts,,0,1,
oa_W643273078,Feminists under fire : exchanges across war zones,missing_url,1,0,
oa_W294857103,Under the Tree of Talking: Leadership for Change in Africa,missing_url,1,0,
oa_W4281397955,Corporate Governance Practices and Financial Performance of Microfinance Institutions in Rwanda: A Case Study of Microfinance Inkingi Ltd,,0,1,
oa_W2802275957,‘Boys don’t rule us’: exploring Rwandan girls with disabilities’ resistance to masculine dominance in school,,0,0,
oa_W3184670596,Women's participation in parliament: the case of Rwanda,,0,1,
oa_W2038188580,Political leadership and conflict resolution: An African example,,0,1,
oa_W2117057469,Antiretroviral Prophylaxis for HIV Prevention in Heterosexual Men and Women,,0,1,
oa_W2922375005,"Risk Factors Associated With Childhood Stunting in Rwanda: A Secondary Analysis of the 2014 Nutrition, Markets and Gender (NMG) Survey",,0,1,
oa_W2209756164,Regional Trends for Women’s Electoral Success in the East African Legislatures,,0,1,
oa_W2899433071,"Regional Prevalence, Patterns and Correlates of Sexual Coercion Among Women in Sub-Saharan Africa: A Multi-Country Population-Based Study",,0,0,
oa_W816892790,A Window of Opportunity A Minor Field Study of Empowerment in Women's Councils in Rwanda,,0,1,
oa_W4295758287,Behavioural drivers of suboptimal maternal and child feeding practices in Rwanda: An anthropological study,,0,1,
oa_W4402153349,Women's political participation in the United States after women's suffrage: women's representation in the legislature of the house of representatives and the senate,,0,1,
oa_W2750582019,Mobilizing transnational gender politics in post-genocide Rwanda,,0,0,
oa_W4382938850,Women Representation in the Electoral Office: Progress and Challenges.,,0,1,
oa_W4391405139,Effect of Socio-Cultural Factors on Women’s Participation in Leadership of Higher Education in Rwanda: A Case of Rwanda Polytechnics,,0,1,
oa_W2912664046,Women’s struggle for representation in African political structure,missing_url,1,0,
oa_W3124873974,The Effect of Increased Women's Representation in Parliament: The Case of Rwanda,,0,1,
oa_W1487320309,What Have Women Got to Do with Peace? a Gender Analysis of the Laws of War and Peacemaking,,0,0,
oa_W2890573100,Raising a mirror to quality of care in Tanzania: the five-star assessment,,0,1,
oa_W2614738408,Empowering Women for a Better Future,missing_url,1,0,
oa_W2990325149,"Eliminating Deaths From Cervical Cancer—Report of a Panel at the 7th Annual Symposium on Global Cancer Research, a Satellite Meeting at the Consortium of Universities for Global Health 10th Annual Meeting",,0,1,
oa_W4302395578,WOMEN’S RIGHTS IN THE POLITICAL SPHERE- MACEDONIAN AND INTERNATIONAL EXPERIENCE,,0,1,
oa_W2102057832,The Endless Debate over the 'G Word',,0,1,
oa_W1511126688,"<i>Women in the South African Parliament: From Resistance to Governance</i>, Hannah Evelyn Britton",,0,0,
oa_W4410998508,Dinamika Keterwakilan Perempuan dalam Politik,,0,1,
oa_W4399328261,"Women's participation in and benefit from Rift Valley fever livestock vaccine value chain; current situation and barriers in Nyagatare District, Rwanda",,0,1,
oa_W3197646883,"Students’ enrolment trend in the School of Education, College of Education, University of Rwanda",missing_url,1,0,
oa_W2889012792,"Cost per insertion and couple year of protection for post-partum intrauterine devices and implants provided during service scale-up in Kigali, Rwanda",,0,1,
oa_W4243280017,Leading from Within,,0,0,
oa_W2483400129,Upholding Male Parliamentary Dominance,,0,0,
oa_W4243485060,Women’s healthcare decision-making capacity and HIV testing in sub-Saharan Africa: a multi-country analysis of demographic and health surveys,,0,1,
oa_W1578754523,Threatening and Appropriate Bodies in Nation Building: Paths to the World’s 1st Female Parliamentary Majority in Post-Genocide Rwanda,,0,1,
oa_W2914156400,"Knowledge, Attitudes, and Beliefs about Sexual Health and Behavior in Huye, Rwanda",,0,1,
oa_W3113263121,Analysis of Female Labor Participation and Economic Growth: The Case of Rwanda,,0,1,
oa_W2921114720,Women in Australian Politics: Maintaining the Rage against the Political Machine,,0,1,
oa_W2493447225,"Women's participation in statebuilding with a focus on South Sudan, Rwanda and Nepal",,0,1,
oa_W4210687032,An Application of Choice Experiment to Assess Farmers’ Willingness to Pay for Volcanoes National Park Management Attributes in Rwanda,,0,1,
oa_W2512715471,Play it forward: The untapped potential of sport to accelerate global progress towards gender equity,,0,0,
oa_W2748600437,“We Are Not Part of Their War”: Hutu Women’s Experiences of Rebel Life in the Eastern DRC Conflict,,0,0,
oa_W4406681281,Effective cervical cancer prevention in sub-Saharan Africa needs the inclusion of men as key stakeholders,,0,1,
oa_W3014504840,Exploring Feminine Political Leadership Attributes and Women’s Campaigns During the 2017 General Election in Kenya,,0,0,
oa_W4234159692,Women’s decision-making capacity and HIV testing in sub-Saharan Africa: A multi-country analysis of Demographic and Health Surveys,,0,1,
oa_W2300338906,The Ignored Role of Men in Fertility Awareness and Regulation in Africa,,0,1,
oa_W2506423535,The Treatment of Children During Conflict,,0,0,
oa_W4400308685,"Perceived Spiritual Leadership Behavior, Leadership Skills, and Spiritual Well-being in Seventh-day Adventist Congregational Settings in Rwanda: A Quantitative Study",,0,1,
oa_W2149275338,Violent Conflict and Behavior: A Field Experiment in Burundi,,0,1,
oa_W2931865009,Female Perpetrators in the Former Yugoslav Republic and Rwanda: Disrupting Common Understandings,,0,0,
oa_W2980882718,Women and Peacebuilding in Rwanda and Sierra Leone : A comparative study of the impacts of United Nations Resolution 1325,,0,1,
oa_W2527544497,"Analysis of Factors Influencing Women Participation in Coffee Value Chain in Huye District, Rwanda",,0,1,
oa_W4386164159,Nurturing Sustainable Peace: Unveiling the Integral Role of Women in Rwanda’s Peacebuilding Endeavors,,0,1,
oa_W4413421307,Gendered firewalls: Intersectional barriers to women’s cybersecurity Careers in East Africa,,0,1,
oa_W2992723053,Political Participation of Women in Rwanda and Post-conflict Rebuilding,missing_url,1,0,
oa_W4417359079,Why African Autocracies Promote Women as Leaders,,0,0,
oa_W4311954787,Women in Rwanda,,0,1,
oa_W2002382292,"P5-S2.01 Survey on knowledge, attitude and practices on male circumcision in Rwanda",,0,1,
oa_W959302656,Introduction,,0,0,
oa_W4249704062,"Cost per insertion and couple year of protection for postpartum intrauterine devices and implants provided during service scale-up in Kigali, Rwanda",,0,1,
oa_W2079581111,"Constructing the truth, dealing with dissent, domesticating the world: Governance in post-genocide Rwanda",,0,1,
oa_W2887380180,Seroprevalence of Zika Virus and Rubella Virus IgG among blood donors in Rwanda and in Sweden,,0,0,
oa_W2950391223,Introduction: International Relations through feminist lenses: Laura Sjoberg and J. Ann Tickner,,0,0,
oa_W144262573,Promoting accountability under international law for gross human rights violations in Africa : essays in honour of prosecutor Hassan Bubacar Jallow,missing_url,1,0,
oa_W772492911,"From Paralysis in Rwanda to Bold Moves in Libya: Emergence of the ""Responsibility to Protect"" Norm under International Law - Is the International Community Ready for It?",missing_url,1,0,
oa_W3085414015,Prejudice Reduction: Progress and Challenges,,0,1,
